Date,Open,High,Low,Close,Volume,Ticker,Company_Name,Segment,Exchange,Currency,Daily_Return_Pct,Price_Range,Year,Month,Month_Name,Weekday,Rolling_Volatility_30d
2026-06-16 00:00:00+05:30,278.1000061035156,278.1000061035156,273.1000061035156,275.3500061035156,9933682,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-0.2535706286566075,5.0,2026,6,Jun,Tuesday,1.7462218450556324
2026-06-17 00:00:00+05:30,277.0,282.3999938964844,274.0,281.8500061035156,11929170,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,2.3606318706803853,8.399993896484375,2026,6,Jun,Wednesday,1.7792392478190358
2026-06-18 00:00:00+05:30,283.79998779296875,287.1000061035156,281.75,283.0,12399938,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,0.40801627517510486,5.350006103515625,2026,6,Jun,Thursday,1.7268980889596877
2026-06-19 00:00:00+05:30,281.95001220703125,282.5,278.1000061035156,281.04998779296875,4914684,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-0.6890502498343665,4.399993896484375,2026,6,Jun,Friday,1.7353153881498358
2026-06-22 00:00:00+05:30,282.0,286.5,280.3999938964844,286.04998779296875,10870558,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,1.7790429522036355,6.100006103515625,2026,6,Jun,Monday,1.682970408022547
2026-06-23 00:00:00+05:30,287.0,287.20001220703125,276.8999938964844,277.79998779296875,9673161,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-2.8841112924538947,10.300018310546875,2026,6,Jun,Tuesday,1.7834063737880843
2026-06-24 00:00:00+05:30,274.0,282.20001220703125,274.0,279.8999938964844,9376653,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,0.7559417551453063,8.20001220703125,2026,6,Jun,Wednesday,1.7191997501629093
2026-06-25 00:00:00+05:30,282.3999938964844,282.3999938964844,278.0,279.1499938964844,10406847,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-0.26795284614310466,4.399993896484375,2026,6,Jun,Thursday,1.7221366824590738
2026-06-29 00:00:00+05:30,279.5,279.8999938964844,271.45001220703125,272.79998779296875,13102878,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-2.274764908599769,8.449981689453125,2026,6,Jun,Monday,1.7425449238206172
2026-06-30 00:00:00+05:30,273.79998779296875,276.0,271.8999938964844,272.3999938964844,11512561,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-0.14662533518438048,4.100006103515625,2026,6,Jun,Tuesday,1.6751879255214157
2026-07-01 00:00:00+05:30,273.70001220703125,274.1000061035156,270.6000061035156,271.6499938964844,8585773,BANKBARODA.NS,Bank of Baroda,Bank,NSE,INR,-0.27533040264494657,3.5,2026,7,Jul,Wednesday,1.6719232586738126
